cve_id,published,id_year,keyword_tier,bm25_score,cvss3_score,cvss3_version,cvss3_source,cvss4_score,cwes,in_keyword,in_bm25,in_intersection,owasp,text_snippet
CVE-2025-47277,2025-05-20,2025,adversarial,25.4082,9.8,3.1,Secondary,,CWE-502,True,True,True,LLM03_Supply_Chain,"vLLM, an inference and serving engine for large language models (LLMs), has an issue in versions 0.6.5 through 0.8.4 that ONLY impacts environments using the `PyNcclPipe` KV cache transfer integration"
CVE-2025-47470,2025-05-07,2025,,9.57632,4.3,3.1,Secondary,,CWE-352,False,True,False,,Cross-Site Request Forgery (CSRF) vulnerability in senols GPT3 AI Content Writer gpt3-ai-content-generator allows Cross Site Request Forgery.This issue affects GPT3 AI Content Writer: from n/a through
CVE-2025-4779,2025-07-07,2025,adversarial,5.38473,6.1,3.1,Primary,,CWE-79,True,False,False,,lunary-ai/lunary versions prior to 1.9.24 are vulnerable to stored cross-site scripting (XSS). An unauthenticated attacker can inject malicious JavaScript into the `v1/runs/ingest` endpoint by adding 
CVE-2025-47995,2025-07-18,2025,,10.5703,8.8,3.1,Primary,,CWE-1390,False,True,False,,Weak authentication in Azure Machine Learning allows an authorized attacker to elevate privileges over a network. cpe:2.3:a:microsoft:azure_machine_learning:-:*:*:*:*:*:*:*
CVE-2025-48138,2025-05-16,2025,,9.98422,8.8,3.1,Primary,,CWE-862,False,True,False,,Missing Authorization vulnerability in Bertha AI – Andrew Palmer BERTHA AI bertha-ai-free allows Exploiting Incorrectly Configured Access Control Security Levels.This issue affects BERTHA AI: from n/a
CVE-2025-48887,2025-05-30,2025,adversarial,29.6408,6.5,3.1,Secondary,,CWE-1333,True,True,True,LLM10_Unbounded_Consumption,"vLLM, an inference and serving engine for large language models (LLMs), has a Regular Expression Denial of Service (ReDoS) vulnerability in the file `vllm/entrypoints/openai/tool_parsers/pythonic_tool"
CVE-2025-48889,2025-05-30,2025,adversarial,21.1006,7.5,3.1,Primary,,CWE-434,True,True,True,LLM10_Unbounded_Consumption,"Gradio is an open-source Python package that allows quick building of demos and web application for machine learning models, API, or any arbitrary Python function. Prior to version 5.31.0, an arbitrar"
CVE-2025-48942,2025-05-30,2025,adversarial,24.7,6.5,3.1,Secondary,,CWE-248,True,True,True,,"vLLM is an inference and serving engine for large language models (LLMs). In versions 0.8.0 up to but excluding 0.9.0, hitting the /v1/completions API with a invalid json_schema as a Guided Param kil"
CVE-2025-48943,2025-05-30,2025,adversarial,24.2493,6.5,3.1,Secondary,,CWE-248,True,True,True,LLM10_Unbounded_Consumption,vLLM is an inference and serving engine for large language models (LLMs). Version 0.8.0 up to but excluding 0.9.0 have a Denial of Service (ReDoS) that causes the vLLM server to crash if an invalid re
CVE-2025-48944,2025-05-30,2025,adversarial,23.0068,6.5,3.1,Secondary,,CWE-20,True,True,True,,"vLLM is an inference and serving engine for large language models (LLMs). In version 0.8.0 up to but excluding 0.9.0, the vLLM backend used with the /v1/chat/completions OpenAPI endpoint fails to vali"
CVE-2025-48956,2025-08-21,2025,adversarial,22.5251,7.5,3.1,Secondary,,CWE-400,True,True,True,LLM10_Unbounded_Consumption,"vLLM is an inference and serving engine for large language models (LLMs). From 0.1.0 to before 0.10.1.1, a Denial of Service (DoS) vulnerability can be triggered by sending a single HTTP GET request w"
CVE-2025-48957,2025-06-02,2025,adversarial,14.5818,7.5,3.1,Secondary,,CWE-22|CWE-23,True,True,True,LLM02_Sensitive_Info_Disclosure,"AstrBot is a large language model chatbot and development framework. A path traversal vulnerability present in versions 3.4.4 through 3.5.12 may lead to information disclosure, such as API keys for LL"
CVE-2025-48985,2025-11-07,2025,,10.243,5.3,3.1,Primary,,CWE-20,False,True,False,,"A vulnerability in Vercel’s AI SDK has been fixed in versions 5.0.52, 5.1.0-beta.9, and 6.0.0-beta. This issue may have allowed users to bypass filetype whitelists when uploading files. All users are "
CVE-2025-49126,2025-06-23,2025,adversarial,12.9657,8.8,3.1,Secondary,,CWE-79,True,True,True,LLM05_Improper_Output_Handling,"Visionatrix is an AI Media processing tool using ComfyUI. In versions 1.5.0 to before 2.5.1, the /docs/flows endpoint is vulnerable to a Reflected XSS (Cross-Site Scripting) attack allowing full takeo"
CVE-2025-49149,2025-06-17,2025,adversarial,20.7712,6.1,3.1,Primary,5.3,CWE-79,True,True,True,LLM05_Improper_Output_Handling,"Dify is an open-source LLM app development platform. In version 1.2.0, there is insufficient filtering of user input by web applications. Attackers can use website vulnerabilities to inject malicious "
CVE-2025-49150,2025-06-11,2025,adversarial,12.7929,5.9,3.1,Secondary,,CWE-200,True,True,True,LLM01_Prompt_Injection|LLM02_Sensitive_Info_Disclosure,"Cursor is a code editor built for programming with AI. Prior to 0.51.0, by default, the setting json.schemaDownload.enable was set to True. This means that by writing a JSON file, an attacker can trig"
CVE-2025-4962,2025-08-18,2025,adversarial,0,7.7,3.0,Secondary,,CWE-284,True,False,False,,"An Insecure Direct Object Reference (IDOR) vulnerability was identified in the `POST /v1/templates` endpoint of the Lunary API, affecting versions up to 0.8.8. This vulnerability allows authenticated "
CVE-2025-49655,2025-10-17,2025,,15.0866,9.8,3.1,Secondary,,CWE-502,False,True,False,,"Deserialization of untrusted data can occur in versions of the Keras framework running versions 3.11.0 up to but not including 3.11.3, enabling a maliciously uploaded Keras file containing a TorchModu"
CVE-2025-49746,2025-07-18,2025,,10.5703,8.8,3.1,Primary,,CWE-285,False,True,False,,Improper authorization in Azure Machine Learning allows an authorized attacker to elevate privileges over a network. cpe:2.3:a:microsoft:azure_machine_learning:-:*:*:*:*:*:*:*
CVE-2025-49747,2025-07-18,2025,,10.5703,8.8,3.1,Primary,,CWE-862,False,True,False,,Missing authorization in Azure Machine Learning allows an authorized attacker to elevate privileges over a network. cpe:2.3:a:microsoft:azure_machine_learning:-:*:*:*:*:*:*:*
CVE-2025-49833,2025-07-15,2025,,12.183,9.8,3.1,Primary,8.9,CWE-77,False,True,False,,"GPT-SoVITS-WebUI is a voice conversion and text-to-speech webUI. In versions 20250228v3 and prior, there is a command injection vulnerability in the webui.py open_slice function. slice_opt_root and sl"
CVE-2025-49834,2025-07-15,2025,,12.3003,9.8,3.1,Primary,8.9,CWE-77,False,True,False,,"GPT-SoVITS-WebUI is a voice conversion and text-to-speech webUI. In versions 20250228v3 and prior, there is a command injection vulnerability in webui.py open_denoise function. denoise_inp_dir and den"
CVE-2025-49835,2025-07-15,2025,,12.1444,9.8,3.1,Primary,8.9,CWE-77,False,True,False,,"GPT-SoVITS-WebUI is a voice conversion and text-to-speech webUI. In versions 20250228v3 and prior, there is a command injection vulnerability in webui.py open_asr function. asr_inp_dir (and a number o"
CVE-2025-49836,2025-07-15,2025,,12.3798,9.8,3.1,Primary,8.9,CWE-77,False,True,False,,"GPT-SoVITS-WebUI is a voice conversion and text-to-speech webUI. In versions 20250228v3 and prior, there is a command injection vulnerability in webui.py change_label function. path_list takes user in"
CVE-2025-49837,2025-07-15,2025,,10.5697,9.8,3.1,Primary,8.9,CWE-502,False,True,False,,"GPT-SoVITS-WebUI is a voice conversion and text-to-speech webUI. In versions 20250228v3 and prior, there is an unsafe deserialization vulnerability in vr.py AudioPre. The model_choose variable takes u"
CVE-2025-49838,2025-07-15,2025,,10.5697,9.8,3.1,Primary,8.9,CWE-502,False,True,False,,"GPT-SoVITS-WebUI is a voice conversion and text-to-speech webUI. In versions 20250228v3 and prior, there is an unsafe deserialization vulnerability in vr.py AudioPreDeEcho. The model_choose variable t"
CVE-2025-49839,2025-07-15,2025,,10.599,9.8,3.1,Primary,8.9,CWE-502,False,True,False,,"GPT-SoVITS-WebUI is a voice conversion and text-to-speech webUI. In versions 20250228v3 and prior, there is an unsafe deserialization vulnerability in bsroformer.py. The model_choose variable takes us"
CVE-2025-49840,2025-07-15,2025,,12.34,9.8,3.1,Primary,8.9,CWE-502,False,True,False,,"GPT-SoVITS-WebUI is a voice conversion and text-to-speech webUI. In versions 20250228v3 and prior, there is an unsafe deserialization vulnerability in inference_webui.py. The GPT_dropdown variable tak"
CVE-2025-49841,2025-07-15,2025,,12.2219,9.8,3.1,Primary,8.9,CWE-502,False,True,False,,"GPT-SoVITS-WebUI is a voice conversion and text-to-speech webUI. In versions 20250228v3 and prior, there is an unsafe deserialization vulnerability in process_ckpt.py. The SoVITS_dropdown variable tak"
CVE-2025-49847,2025-06-17,2025,adversarial,30.6939,8.8,3.1,Secondary,,CWE-119|CWE-195,True,True,True,LLM03_Supply_Chain,"llama.cpp is an inference of several LLM models in C/C++. Prior to version b5662, an attacker‐supplied GGUF model vocabulary can trigger a buffer overflow in llama.cpp’s vocabulary‐loading code. Speci"
CVE-2025-5009,2025-10-08,2025,,12.3949,,,,1,CWE-359,False,True,False,,"In Gemini iOS, when a user shared a snippet of a conversation, it would share the entire conversation via a sharable public link that contained the entire conversation history and not just the snippet"
CVE-2025-5018,2025-06-06,2025,adversarial,13.5333,7.1,3.1,Secondary,,CWE-862,True,True,True,LLM06_Excessive_Agency,The Hive Support plugin for WordPress is vulnerable to unauthorized access and modification of data due to a missing capability check on the hs_update_ai_chat_settings() and hive_lite_support_get_all_
CVE-2025-50472,2025-08-01,2025,adversarial,0,9.8,3.1,Secondary,,CWE-502,True,False,False,,The modelscope/ms-swift library thru 2.6.1 is vulnerable to arbitrary code execution through deserialization of untrusted data within the `load_model_meta()` function of the `ModelFileSystemCache()` c
CVE-2025-50538,2025-10-06,2025,adversarial,13.9136,6.1,3.1,Primary,,CWE-79,True,True,True,LLM05_Improper_Output_Handling,Flowise before 3.0.5 allows XSS via an IFRAME element when an admin views the chat log. cpe:2.3:a:flowiseai:flowise:*:*:*:*:*:*:*:*
CVE-2025-50708,2025-07-18,2025,adversarial,18.9549,7.5,3.1,Secondary,,CWE-200,True,True,True,LLM02_Sensitive_Info_Disclosure,An issue in Perplexity AI GPT-4 v.2.51.0 allows a remote attacker to obtain sensitive information via the token component in the shared chat URL 
CVE-2025-50709,2025-09-17,2025,adversarial,20.0655,4.3,3.1,Secondary,,CWE-598,True,True,True,LLM02_Sensitive_Info_Disclosure,An issue in Perplexity AI GPT-4 allows a remote attacker to obtain sensitive information via a GET parameter 
CVE-2025-50753,2025-08-26,2025,,10.3218,8.4,3.1,Secondary,,CWE-250,False,True,False,,"Mitrastar GPT-2741GNAC-N2 devices are provided with access through ssh into a restricted default shell.The command ""deviceinfo show file"" is supposed to be used from restricted shell to show files and"
CVE-2025-5120,2025-07-27,2025,adversarial,0,10,3.1,Primary,,CWE-94,True,False,False,,"A sandbox escape vulnerability was identified in huggingface/smolagents version 1.14.0, allowing attackers to bypass the restricted execution environment and achieve remote code execution (RCE). The v"
CVE-2025-51458,2025-07-22,2025,,19.2453,6.5,3.1,Secondary,,CWE-89,False,True,False,,SQL Injection in editor_sql_run and query_ex in eosphoros-ai DB-GPT 0.7.0 allows remote attackers to execute arbitrary SQL statements via crafted input passed to the /v1/editor/sql/run or /v1/editor/c
CVE-2025-51459,2025-07-22,2025,,19.5579,6.5,3.1,Secondary,,CWE-77,False,True,False,,File Upload vulnerability in agent.hub.controller.refresh_plugins in eosphoros-ai DB-GPT 0.7.0 allows remote attackers to execute arbitrary code via a malicious plugin ZIP file uploaded to the /v1/per
CVE-2025-51471,2025-07-22,2025,adversarial,16.5252,6.9,3.1,Secondary,,CWE-345|CWE-384,True,True,True,,Cross-Domain Token Exposure in server.auth.getAuthorizationToken in Ollama 0.6.7 allows remote attackers to steal authentication tokens and bypass access controls via a malicious realm value in a WWW-
CVE-2025-51480,2025-07-22,2025,,17.9716,8.8,3.1,Secondary,,CWE-22,False,True,False,,Path Traversal vulnerability in onnx.external_data_helper.save_external_data in ONNX 1.17.0 allows attackers to overwrite arbitrary files by supplying crafted external_data.location paths containing t
CVE-2025-51859,2025-07-22,2025,adversarial,29.0383,6.5,3.1,Secondary,,CWE-79,True,True,True,LLM02_Sensitive_Info_Disclosure|LLM05_Improper_Output_Handling,Stored Cross-Site Scripting (XSS) vulnerability in Chaindesk thru 2025-05-26 in its agent chat component. An attacker can achieve arbitrary client-side script execution by crafting an AI agent whose s
CVE-2025-51860,2025-07-22,2025,adversarial,23.2584,6.1,3.1,Secondary,,CWE-79,True,True,True,LLM02_Sensitive_Info_Disclosure|LLM05_Improper_Output_Handling,Stored Cross-Site Scripting (XSS) in TelegAI (telegai.com) 2025-05-26 in its chat component and character container component. An attacker can achieve arbitrary client-side script execution by craftin
CVE-2025-51863,2025-07-22,2025,adversarial,11.4881,6.1,3.1,Secondary,,CWE-79,True,True,True,LLM05_Improper_Output_Handling,Self Cross Site Scripting (XSS) vulnerability in ChatGPT Unli (ChatGPTUnli.com) thru 2025-05-26 allows attackers to execute arbitrary code via a crafted SVG file to the chat interface. 
CVE-2025-51864,2025-07-22,2025,adversarial,9.5309,6.5,3.1,Secondary,,CWE-79,True,True,True,LLM05_Improper_Output_Handling,"A reflected cross-site scripting (XSS) vulnerability exists in AIBOX LLM chat (chat.aibox365.cn) through 2025-05-27, allowing attackers to hijack accounts through stolen JWT tokens. "
CVE-2025-51865,2025-07-22,2025,adversarial,9.19171,8.8,3.1,Secondary,,CWE-639,True,True,True,,"Ai2 playground web service (playground.allenai.org) LLM chat through 2025-06-03 is vulnerable to Insecure Direct Object Reference (IDOR), allowing attackers to gain sensitvie information via enumerati"
CVE-2025-51867,2025-07-22,2025,adversarial,17.8581,6.5,3.1,Secondary,,CWE-639,True,True,True,LLM02_Sensitive_Info_Disclosure,"Insecure Direct Object Reference (IDOR) vulnerability in Deepfiction AI (deepfiction.ai) thru June 3, 2025, allowing attackers to chat with the LLM using other users' credits via sensitive information"
CVE-2025-5197,2025-08-06,2025,adversarial,43.545,5.3,3.0,Secondary,,CWE-1333,True,True,True,LLM10_Unbounded_Consumption,"A Regular Expression Denial of Service (ReDoS) vulnerability exists in the Hugging Face Transformers library, specifically in the `convert_tf_weight_name_to_pt_weight_name()` function. This function, "
